PLAYER_NAME,ACTION_TYPE,Shots,Points,xP,Overperformance,xP_per_Shot,Overperf_per_Shot
Davion Mitchell,Reverse Layup Shot,1,0,1.4097184,-1.40971839427948,1.40971839427948,-1.40971839427948
Davion Mitchell,Running Finger Roll Layup Shot,14,22,22.045435,-0.04543495178222656,1.5746739251273019,-0.0032453536987304688
Davion Mitchell,Running Jump Shot,10,15,10.79398,4.206020355224609,1.079397964477539,0.42060203552246095
Davion Mitchell,Running Layup Shot,25,34,32.697613,1.3023872375488281,1.307904510498047,0.05209548950195313
Davion Mitchell,Running Pull-Up Jump Shot,4,6,4.2531376,1.7468624114990234,1.0632843971252441,0.43671560287475586
Davion Mitchell,Running Reverse Layup Shot,3,2,3.6424294,-1.6424293518066406,1.2141431172688801,-0.5474764506022135
Davion Mitchell,Step Back Jump shot,42,50,41.24369,8.756309509277344,0.9819926307314918,0.20848355974469865
Day'Ron Sharpe,Alley Oop Dunk Shot,9,18,16.209711,1.7902889251708984,1.8010790083143446,0.19892099168565539
Day'Ron Sharpe,Alley Oop Layup shot,5,8,6.0323377,1.9676623344421387,1.2064675331115722,0.39353246688842775
Day'Ron Sharpe,Cutting Dunk Shot,8,12,14.303219,-2.3032188415527344,1.7879023551940918,-0.2879023551940918
Day'Ron Sharpe,Cutting Finger Roll Layup Shot,3,4,4.381076,-0.3810758590698242,1.4603586196899414,-0.12702528635660806
Day'Ron Sharpe,Cutting Layup Shot,20,30,26.249653,3.750347137451172,1.3124826431274415,0.1875173568725586
Day'Ron Sharpe,Driving Bank Hook Shot,1,2,0.93446386,1.0655361413955688,0.9344638586044312,1.0655361413955688
Day'Ron Sharpe,Driving Dunk Shot,4,4,5.949037,-1.9490370750427246,1.4872592687606812,-0.48725926876068115
Day'Ron Sharpe,Driving Finger Roll Layup Shot,1,2,1.4515834,0.5484166145324707,1.4515833854675293,0.5484166145324707
Day'Ron Sharpe,Driving Floating Bank Jump Shot,1,0,0.9190337,-0.9190337061882019,0.9190337061882019,-0.9190337061882019
Day'Ron Sharpe,Driving Floating Jump Shot,2,2,1.8108233,0.18917667865753174,0.9054116606712341,0.09458833932876587
Day'Ron Sharpe,Driving Hook Shot,4,4,3.6817145,0.3182854652404785,0.9204286336898804,0.07957136631011963
Day'Ron Sharpe,Driving Layup Shot,19,20,17.407757,2.592243194580078,0.9161977266010485,0.1364338523463199
Day'Ron Sharpe,Dunk Shot,1,0,1.7428334,-1.7428333759307861,1.7428333759307861,-1.7428333759307861
Day'Ron Sharpe,Fadeaway Jump Shot,1,2,0.7912923,1.2087076902389526,0.7912923097610474,1.2087076902389526
Day'Ron Sharpe,Finger Roll Layup Shot,1,2,1.2428005,0.7571995258331299,1.2428004741668701,0.7571995258331299
Day'Ron Sharpe,Floating Jump shot,8,10,8.168446,1.8315544128417969,1.0210556983947754,0.2289443016052246
Day'Ron Sharpe,Hook Bank Shot,1,2,0.8952323,1.1047676801681519,0.8952323198318481,1.1047676801681519
Day'Ron Sharpe,Hook Shot,10,14,9.363905,4.63609504699707,0.936390495300293,0.463609504699707
Day'Ron Sharpe,Jump Bank Shot,1,0,0.917635,-0.9176350235939026,0.9176350235939026,-0.9176350235939026
Day'Ron Sharpe,Jump Shot,40,25,41.87178,-16.871780395507812,1.0467945098876954,-0.4217945098876953
Day'Ron Sharpe,Layup Shot,20,12,22.423635,-10.423635482788086,1.1211817741394043,-0.5211817741394043
Day'Ron Sharpe,Pullup Jump shot,3,0,2.432939,-2.432939052581787,0.8109796841939291,-0.8109796841939291
Day'Ron Sharpe,Putback Dunk Shot,2,2,3.2990236,-1.2990236282348633,1.6495118141174316,-0.6495118141174316
Day'Ron Sharpe,Putback Layup Shot,44,48,56.26562,-8.265621185302734,1.2787641178477893,-0.18785502693869852
Day'Ron Sharpe,Reverse Layup Shot,1,2,1.1978314,0.802168607711792,1.197831392288208,0.802168607711792
Day'Ron Sharpe,Running Alley Oop Dunk Shot,3,6,5.507905,0.4920949935913086,1.8359683354695637,0.1640316645304362
Day'Ron Sharpe,Running Alley Oop Layup Shot,2,4,2.3772535,1.622746467590332,1.188626766204834,0.811373233795166
Day'Ron Sharpe,Running Dunk Shot,4,8,7.320906,0.6790938377380371,1.8302265405654907,0.16977345943450928
Day'Ron Sharpe,Running Finger Roll Layup Shot,1,2,1.7384149,0.2615851163864136,1.7384148836135864,0.2615851163864136
Day'Ron Sharpe,Running Jump Shot,2,4,1.7593876,2.2406123876571655,0.8796938061714172,1.1203061938285828
Day'Ron Sharpe,Running Layup Shot,2,2,2.4923074,-0.4923074245452881,1.246153712272644,-0.24615371227264404
Day'Ron Sharpe,Step Back Jump shot,2,2,1.7215706,0.27842938899993896,0.8607853055000305,0.13921469449996948
Day'Ron Sharpe,Tip Dunk Shot,4,6,6.0172086,-0.017208576202392578,1.5043021440505981,-0.0043021440505981445
Day'Ron Sharpe,Tip Layup Shot,45,44,45.712307,-1.7123069763183594,1.0158290439181858,-0.038051266140407984
Day'Ron Sharpe,Turnaround Bank shot,1,2,1.2346017,0.7653982639312744,1.2346017360687256,0.7653982639312744
Day'Ron Sharpe,Turnaround Fadeaway shot,1,0,0.90939337,-0.9093933701515198,0.9093933701515198,-0.9093933701515198
Day'Ron Sharpe,Turnaround Hook Shot,17,12,16.229118,-4.229118347167969,0.9546540204216453,-0.24877166748046875
Day'Ron Sharpe,Turnaround Jump Shot,4,2,3.6533198,-1.6533198356628418,0.9133299589157104,-0.41332995891571045
De'Aaron Fox,Alley Oop Layup shot,1,0,1.0466384,-1.0466383695602417,1.0466383695602417,-1.0466383695602417
De'Aaron Fox,Cutting Dunk Shot,3,6,4.9592204,1.0407795906066895,1.6530734697977703,0.3469265302022298
De'Aaron Fox,Cutting Finger Roll Layup Shot,2,4,2.9929438,1.0070562362670898,1.496471881866455,0.5035281181335449
De'Aaron Fox,Cutting Layup Shot,21,30,29.275517,0.7244834899902344,1.3940722147623699,0.03449921380905878
De'Aaron Fox,Driving Bank Hook Shot,1,2,0.91570324,1.0842967629432678,0.9157032370567322,1.0842967629432678
De'Aaron Fox,Driving Dunk Shot,5,10,8.704618,1.2953815460205078,1.7409236907958985,0.2590763092041016
De'Aaron Fox,Driving Finger Roll Layup Shot,37,52,46.444035,5.555965423583984,1.2552441777409733,0.15016122766443202
De'Aaron Fox,Driving Floating Bank Jump Shot,10,8,9.482115,-1.4821147918701172,0.9482114791870118,-0.14821147918701172
De'Aaron Fox,Driving Floating Jump Shot,131,148,116.57802,31.421981811523438,0.8899085357898974,0.23986245657651478
De'Aaron Fox,Driving Hook Shot,2,4,1.9423362,2.0576637983322144,0.9711681008338928,1.0288318991661072
De'Aaron Fox,Driving Layup Shot,126,140,108.97023,31.029769897460938,0.8648430960518974,0.24626801505921378
De'Aaron Fox,Driving Reverse Layup Shot,8,6,8.807569,-2.8075685501098633,1.100946068763733,-0.3509460687637329
De'Aaron Fox,Fadeaway Bank shot,1,0,0.9001984,-0.9001984000205994,0.9001984000205994,-0.9001984000205994
De'Aaron Fox,Fadeaway Jump Shot,22,20,17.792103,2.207897186279297,0.8087319460782137,0.10035896301269531
De'Aaron Fox,Floating Jump shot,17,12,14.934639,-2.9346389770507812,0.8785081751206342,-0.1726258221794577
De'Aaron Fox,Jump Bank Shot,2,3,1.8957324,1.1042675971984863,0.9478662014007568,0.5521337985992432
De'Aaron Fox,Jump Shot,173,156,187.80925,-31.809249877929688,1.0856026004504606,-0.18386849640421785
De'Aaron Fox,Layup Shot,5,6,4.761435,1.2385649681091309,0.9522870063781739,0.24771299362182617
De'Aaron Fox,Pullup Jump shot,268,245,246.58553,-1.5855255126953125,0.9200952444503556,-0.005916139972743703
De'Aaron Fox,Putback Layup Shot,9,16,11.968242,4.0317583084106445,1.3298046323988173,0.4479731453789605
De'Aaron Fox,Reverse Layup Shot,1,2,1.1993564,0.8006435632705688,1.1993564367294312,0.8006435632705688
De'Aaron Fox,Running Alley Oop Dunk Shot,4,8,7.350898,0.6491022109985352,1.8377244472503662,0.1622755527496338
De'Aaron Fox,Running Alley Oop Layup Shot,1,0,1.4157951,-1.415795087814331,1.415795087814331,-1.415795087814331
De'Aaron Fox,Running Dunk Shot,7,14,13.00933,0.9906702041625977,1.858475685119629,0.1415243148803711
De'Aaron Fox,Running Finger Roll Layup Shot,6,10,9.1443615,0.8556385040283203,1.5240602493286133,0.14260641733805338
De'Aaron Fox,Running Jump Shot,29,23,31.614725,-8.614725112915039,1.0901629349281048,-0.29705948665224274
De'Aaron Fox,Running Layup Shot,48,54,55.917194,-1.9171943664550781,1.1649415493011475,-0.03994154930114746
De'Aaron Fox,Running Pull-Up Jump Shot,33,38,34.413036,3.586963653564453,1.0428192832253196,0.10869586828983191
De'Aaron Fox,Running Reverse Layup Shot,1,0,1.1904215,-1.190421462059021,1.190421462059021,-1.190421462059021
De'Aaron Fox,Step Back Bank Jump Shot,1,0,0.7606238,-0.7606238126754761,0.7606238126754761,-0.7606238126754761
De'Aaron Fox,Step Back Jump shot,90,81,84.802536,-3.8025360107421875,0.9422504001193577,-0.04225040011935764
De'Aaron Fox,Tip Layup Shot,10,10,10.51201,-0.5120096206665039,1.0512009620666505,-0.05120096206665039
De'Aaron Fox,Turnaround Bank shot,1,0,1.2083223,-1.208322286605835,1.208322286605835,-1.208322286605835
De'Aaron Fox,Turnaround Fadeaway shot,22,22,19.339718,2.6602821350097656,0.8790780847722833,0.12092191522771661
De'Aaron Fox,Turnaround Jump Shot,32,28,28.20648,-0.2064800262451172,0.8814525008201599,-0.006452500820159912
De'Andre Hunter,Alley Oop Layup shot,1,2,1.1859472,0.8140528202056885,1.1859471797943115,0.8140528202056885
De'Andre Hunter,Cutting Dunk Shot,8,14,14.753332,-0.7533321380615234,1.8441665172576904,-0.09416651725769043
De'Andre Hunter,Cutting Layup Shot,20,20,24.928684,-4.928684234619141,1.246434211730957,-0.24643421173095703
De'Andre Hunter,Driving Dunk Shot,7,10,11.107455,-1.1074552536010742,1.5867793219430106,-0.15820789337158203
De'Andre Hunter,Driving Finger Roll Layup Shot,7,10,9.562274,0.4377260208129883,1.3660391398838587,0.06253228868756976
De'Andre Hunter,Driving Floating Bank Jump Shot,18,26,17.600914,8.399085998535156,0.9778285556369357,0.4666158888075087
De'Andre Hunter,Driving Floating Jump Shot,54,52,47.05163,4.948371887207031,0.8713264465332031,0.09163651642975984
De'Andre Hunter,Driving Hook Shot,2,0,2.0714626,-2.071462631225586,1.035731315612793,-1.035731315612793
De'Andre Hunter,Driving Layup Shot,52,38,51.98941,-13.989410400390625,0.9997963538536658,-0.2690271230844351
De'Andre Hunter,Dunk Shot,1,2,1.7694267,0.23057329654693604,1.769426703453064,0.23057329654693604
De'Andre Hunter,Fadeaway Jump Shot,13,12,10.183901,1.8160991668701172,0.7833769871638372,0.13969993591308594
De'Andre Hunter,Floating Jump shot,6,6,5.916995,0.08300495147705078,0.9861658414204916,0.013834158579508463
De'Andre Hunter,Hook Shot,1,2,0.90680027,1.0931997299194336,0.9068002700805664,1.0931997299194336
De'Andre Hunter,Jump Shot,276,331,299.30246,31.697540283203125,1.0844292018724524,0.11484616044638814
De'Andre Hunter,Layup Shot,8,8,8.152675,-0.15267467498779297,1.0190843343734741,-0.01908433437347412
De'Andre Hunter,Pullup Jump shot,106,105,99.60747,5.3925323486328125,0.9396930910506338,0.05087294668521521
De'Andre Hunter,Putback Dunk Shot,1,2,1.5354724,0.46452760696411133,1.5354723930358887,0.46452760696411133
De'Andre Hunter,Putback Layup Shot,5,8,6.4082627,1.5917372703552246,1.2816525459289552,0.3183474540710449
De'Andre Hunter,Reverse Layup Shot,1,2,1.5059254,0.49407458305358887,1.5059254169464111,0.49407458305358887
De'Andre Hunter,Running Alley Oop Dunk Shot,3,6,5.004514,0.995485782623291,1.6681714057922363,0.33182859420776367
De'Andre Hunter,Running Dunk Shot,6,10,10.33753,-0.33753013610839844,1.7229216893513997,-0.05625502268473307
De'Andre Hunter,Running Finger Roll Layup Shot,5,4,7.297809,-3.29780912399292,1.459561824798584,-0.6595618247985839
De'Andre Hunter,Running Jump Shot,32,42,35.78215,6.2178497314453125,1.118192195892334,0.19430780410766602
De'Andre Hunter,Running Layup Shot,16,20,20.39843,-0.39842987060546875,1.2749018669128418,-0.024901866912841797
De'Andre Hunter,Running Pull-Up Jump Shot,10,12,10.390686,1.60931396484375,1.039068603515625,0.160931396484375
De'Andre Hunter,Running Reverse Layup Shot,1,2,0.9055134,1.0944865942001343,0.9055134057998657,1.0944865942001343
De'Andre Hunter,Step Back Jump shot,30,44,29.549145,14.450855255126953,0.9849714914957682,0.48169517517089844
De'Andre Hunter,Tip Layup Shot,4,4,4.1709046,-0.17090463638305664,1.0427261590957642,-0.04272615909576416
De'Andre Hunter,Turnaround Bank Hook Shot,1,0,1.0662346,-1.0662345886230469,1.0662345886230469,-1.0662345886230469
De'Andre Hunter,Turnaround Fadeaway shot,11,8,9.920138,-1.9201383590698242,0.9018307599154386,-0.1745580326427113
De'Andre Hunter,Turnaround Hook Shot,4,2,3.7787597,-1.7787597179412842,0.944689929485321,-0.44468992948532104
De'Andre Hunter,Turnaround Jump Shot,11,14,9.969259,4.030740737915039,0.9062962965531782,0.3664309761740945
De'Anthony Melton,Cutting Layup Shot,2,0,2.820319,-2.8203189373016357,1.4101594686508179,-1.4101594686508179
De'Anthony Melton,Driving Dunk Shot,1,2,1.4748337,0.5251662731170654,1.4748337268829346,0.5251662731170654
De'Anthony Melton,Driving Finger Roll Layup Shot,1,2,1.1000329,0.8999670743942261,1.100032925605774,0.8999670743942261
De'Anthony Melton,Driving Floating Bank Jump Shot,1,2,0.8016763,1.1983237266540527,0.8016762733459473,1.1983237266540527
De'Anthony Melton,Driving Floating Jump Shot,1,0,0.79441965,-0.7944196462631226,0.7944196462631226,-0.7944196462631226
De'Anthony Melton,Driving Layup Shot,1,0,0.7307434,-0.730743408203125,0.730743408203125,-0.730743408203125
De'Anthony Melton,Fadeaway Jump Shot,1,0,0.8474312,-0.8474311828613281,0.8474311828613281,-0.8474311828613281
De'Anthony Melton,Jump Shot,20,21,21.689964,-0.6899642944335938,1.0844982147216797,-0.03449821472167969
De'Anthony Melton,Layup Shot,1,2,0.87777066,1.1222293376922607,0.8777706623077393,1.1222293376922607
De'Anthony Melton,Pullup Jump shot,8,6,8.212291,-2.2122907638549805,1.0265363454818726,-0.27653634548187256
De'Anthony Melton,Putback Layup Shot,1,0,0.99291146,-0.9929114580154419,0.9929114580154419,-0.9929114580154419
De'Anthony Melton,Running Dunk Shot,1,2,1.9282341,0.07176589965820312,1.9282341003417969,0.07176589965820312
De'Anthony Melton,Running Finger Roll Layup Shot,2,2,1.7195215,0.28047847747802734,0.8597607612609863,0.14023923873901367
De'Anthony Melton,Running Jump Shot,4,9,4.2999725,4.7000274658203125,1.0749931335449219,1.1750068664550781
De'Anthony Melton,Running Layup Shot,2,2,2.2513597,-0.2513597011566162,1.125679850578308,-0.1256798505783081
De'Anthony Melton,Running Pull-Up Jump Shot,1,0,0.988911,-0.988910973072052,0.988910973072052,-0.988910973072052
De'Anthony Melton,Tip Layup Shot,1,0,1.0524771,-1.0524771213531494,1.0524771213531494,-1.0524771213531494
De'Anthony Melton,Turnaround Bank shot,1,2,1.2774324,0.7225675582885742,1.2774324417114258,0.7225675582885742
De'Anthony Melton,Turnaround Hook Shot,1,0,0.8992449,-0.8992449045181274,0.8992449045181274,-0.8992449045181274
De'Anthony Melton,Turnaround Jump Shot,1,2,0.9250811,1.0749189257621765,0.9250810742378235,1.0749189257621765
DeAndre Jordan,Alley Oop Dunk Shot,34,54,60.018078,-6.018077850341797,1.7652375838335823,-0.1770022897159352
DeAndre Jordan,Alley Oop Layup shot,5,6,5.6723948,0.3276052474975586,1.1344789505004882,0.06552104949951172
DeAndre Jordan,Cutting Dunk Shot,13,20,22.264652,-2.2646522521972656,1.7126655578613281,-0.17420401939978966
DeAndre Jordan,Cutting Finger Roll Layup Shot,1,2,1.3754241,0.6245758533477783,1.3754241466522217,0.6245758533477783
DeAndre Jordan,Cutting Layup Shot,6,6,6.3430696,-0.34306955337524414,1.057178258895874,-0.05717825889587402
DeAndre Jordan,Driving Dunk Shot,1,0,1.2754503,-1.275450348854065,1.275450348854065,-1.275450348854065
DeAndre Jordan,Driving Hook Shot,1,0,0.9189443,-0.9189442992210388,0.9189442992210388,-0.9189442992210388
DeAndre Jordan,Driving Layup Shot,3,0,2.2843866,-2.28438663482666,0.7614622116088867,-0.7614622116088867
DeAndre Jordan,Driving Reverse Layup Shot,2,2,2.2998114,-0.29981136322021484,1.1499056816101074,-0.14990568161010742
DeAndre Jordan,Dunk Shot,8,14,13.119394,0.8806056976318359,1.6399242877960205,0.11007571220397949
DeAndre Jordan,Hook Shot,6,8,6.186345,1.813654899597168,1.0310575167338054,0.302275816599528
DeAndre Jordan,Layup Shot,8,8,8.90889,-0.9088897705078125,1.1136112213134766,-0.11361122131347656
DeAndre Jordan,Putback Dunk Shot,6,10,8.8988905,1.101109504699707,1.483148415883382,0.18351825078328451
DeAndre Jordan,Putback Layup Shot,16,12,19.686092,-7.686092376708984,1.2303807735443115,-0.4803807735443115
DeAndre Jordan,Running Alley Oop Dunk Shot,2,4,3.9293668,0.0706331729888916,1.9646834135055542,0.0353165864944458
DeAndre Jordan,Running Dunk Shot,1,2,1.8720686,0.1279313564300537,1.8720686435699463,0.1279313564300537
DeAndre Jordan,Running Layup Shot,2,4,1.6612921,2.33870792388916,0.8306460380554199,1.16935396194458
DeAndre Jordan,Tip Dunk Shot,4,6,6.5087295,-0.5087294578552246,1.6271823644638062,-0.12718236446380615
DeAndre Jordan,Tip Layup Shot,16,16,17.330793,-1.3307933807373047,1.0831745862960815,-0.08317458629608154
DeAndre Jordan,Turnaround Hook Shot,1,0,0.91866904,-0.9186690449714661,0.9186690449714661,-0.9186690449714661
DeMar DeRozan,Cutting Dunk Shot,2,4,3.2061954,0.7938046455383301,1.603097677230835,0.39690232276916504
DeMar DeRozan,Cutting Finger Roll Layup Shot,1,2,1.4620295,0.5379705429077148,1.4620294570922852,0.5379705429077148
DeMar DeRozan,Cutting Layup Shot,11,16,14.667175,1.33282470703125,1.3333795720880681,0.12116588245738637
DeMar DeRozan,Driving Dunk Shot,2,2,2.2096362,-0.20963621139526367,1.1048181056976318,-0.10481810569763184
DeMar DeRozan,Driving Finger Roll Layup Shot,19,30,25.119059,4.880941390991211,1.3220557162636204,0.25689165215743215
DeMar DeRozan,Driving Floating Bank Jump Shot,15,18,14.027258,3.9727420806884766,0.9351505279541016,0.2648494720458984
DeMar DeRozan,Driving Floating Jump Shot,44,42,38.027298,3.9727020263671875,0.8642567721280184,0.09028868241743608
DeMar DeRozan,Driving Hook Shot,1,0,0.9164976,-0.9164975881576538,0.9164975881576538,-0.9164975881576538
DeMar DeRozan,Driving Layup Shot,74,74,65.77855,8.221450805664062,0.8888993134369721,0.11110068656302788
DeMar DeRozan,Driving Reverse Dunk Shot,1,2,1.0356642,0.9643357992172241,1.0356642007827759,0.9643357992172241
DeMar DeRozan,Driving Reverse Layup Shot,15,20,15.509945,4.490055084228516,1.033996327718099,0.29933700561523435
DeMar DeRozan,Fadeaway Bank shot,1,2,0.9190337,1.080966293811798,0.9190337061882019,1.080966293811798
DeMar DeRozan,Fadeaway Jump Shot,41,32,32.53173,-0.5317306518554688,0.7934568451672066,-0.012969040289157775
DeMar DeRozan,Finger Roll Layup Shot,2,4,2.1018863,1.89811372756958,1.05094313621521,0.94905686378479
DeMar DeRozan,Floating Jump shot,13,12,11.880515,0.11948490142822266,0.9138857768132136,0.009191146263709435
DeMar DeRozan,Jump Bank Shot,5,4,4.5461173,-0.5461173057556152,0.9092234611511231,-0.10922346115112305
DeMar DeRozan,Jump Shot,267,266,272.197,-6.196990966796875,1.019464385643434,-0.023209703995493915
DeMar DeRozan,Layup Shot,8,10,7.1608176,2.8391823768615723,0.8951022028923035,0.35489779710769653
DeMar DeRozan,Pullup Jump shot,371,344,329.1374,14.86260986328125,0.8871627766488376,0.040060943027712265
DeMar DeRozan,Putback Layup Shot,3,4,3.2887368,0.7112631797790527,1.0962456067403157,0.23708772659301758
DeMar DeRozan,Reverse Layup Shot,3,2,3.0692363,-1.0692362785339355,1.0230787595113118,-0.3564120928446452
DeMar DeRozan,Running Dunk Shot,2,4,3.49661,0.5033900737762451,1.7483049631118774,0.25169503688812256
DeMar DeRozan,Running Finger Roll Layup Shot,3,6,4.180055,1.8199448585510254,1.393351713816325,0.6066482861836752
DeMar DeRozan,Running Jump Shot,2,3,2.3565347,0.6434652805328369,1.1782673597335815,0.32173264026641846
DeMar DeRozan,Running Layup Shot,17,26,19.042141,6.957859039306641,1.1201259388643152,0.4092858258415671
DeMar DeRozan,Running Pull-Up Jump Shot,5,5,4.2412086,0.758791446685791,0.8482417106628418,0.1517582893371582
DeMar DeRozan,Running Reverse Layup Shot,1,0,1.1888964,-1.1888964176177979,1.1888964176177979,-1.1888964176177979
DeMar DeRozan,Step Back Jump shot,73,73,65.2973,7.70269775390625,0.8944835924122432,0.10551640758775685
DeMar DeRozan,Tip Layup Shot,6,10,5.7412643,4.258735656738281,0.9568773905436198,0.7097892761230469
DeMar DeRozan,Turnaround Bank shot,12,10,13.106817,-3.1068172454833984,1.09223477045695,-0.2589014371236165
DeMar DeRozan,Turnaround Fadeaway Bank Jump Shot,1,0,0.89356977,-0.8935697674751282,0.8935697674751282,-0.8935697674751282
DeMar DeRozan,Turnaround Fadeaway shot,67,64,60.084976,3.9150238037109375,0.8967906894968517,0.05843319110016325
DeMar DeRozan,Turnaround Jump Shot,168,200,148.98766,51.01234436035156,0.8868312835693359,0.30364490690685453
Dean Wade,Alley Oop Layup shot,1,2,1.6111212,0.38887882232666016,1.6111211776733398,0.38887882232666016
Dean Wade,Cutting Dunk Shot,2,4,3.8512526,0.14874744415283203,1.925626277923584,0.07437372207641602
Dean Wade,Cutting Layup Shot,10,16,13.758399,2.24160099029541,1.375839900970459,0.224160099029541
Dean Wade,Driving Dunk Shot,3,6,5.23075,0.7692499160766602,1.74358336130778,0.25641663869222003
Dean Wade,Driving Finger Roll Layup Shot,1,2,1.6794282,0.32057178020477295,1.679428219795227,0.32057178020477295
Dean Wade,Driving Floating Jump Shot,1,0,1.0375465,-1.0375465154647827,1.0375465154647827,-1.0375465154647827
Dean Wade,Driving Hook Shot,1,2,1.1588702,0.8411297798156738,1.1588702201843262,0.8411297798156738
Dean Wade,Driving Layup Shot,7,8,7.4490576,0.5509424209594727,1.0641510827200753,0.07870606013706752
Dean Wade,Driving Reverse Layup Shot,2,2,2.4724042,-0.47240424156188965,1.2362021207809448,-0.23620212078094482
Dean Wade,Fadeaway Jump Shot,2,2,1.668963,0.3310370445251465,0.8344814777374268,0.16551852226257324
Dean Wade,Jump Shot,188,210,211.53041,-1.5304107666015625,1.1251617593968168,-0.00814048280107214
Dean Wade,Layup Shot,1,0,1.5686967,-1.5686967372894287,1.5686967372894287,-1.5686967372894287
Dean Wade,Pullup Jump shot,6,5,5.7301216,-0.7301216125488281,0.9550202687581381,-0.12168693542480469
Dean Wade,Putback Layup Shot,2,4,2.0599551,1.94004487991333,1.029977560043335,0.970022439956665
Dean Wade,Reverse Layup Shot,1,2,1.1590095,0.8409905433654785,1.1590094566345215,0.8409905433654785
Dean Wade,Running Dunk Shot,2,2,3.5139723,-1.513972282409668,1.756986141204834,-0.756986141204834
Dean Wade,Running Jump Shot,16,12,17.558912,-5.55891227722168,1.097432017326355,-0.347432017326355
Dean Wade,Running Layup Shot,3,4,4.7325974,-0.7325973510742188,1.577532450358073,-0.2441991170247396
Dean Wade,Step Back Jump shot,4,0,4.0169725,-4.016972541809082,1.0042431354522705,-1.0042431354522705
Dean Wade,Tip Dunk Shot,1,2,1.6702353,0.329764723777771,1.670235276222229,0.329764723777771
Dean Wade,Tip Layup Shot,2,2,1.4019126,0.5980874300003052,0.7009562849998474,0.2990437150001526
Dean Wade,Turnaround Hook Shot,1,0,0.9156808,-0.9156808257102966,0.9156808257102966,-0.9156808257102966
Deandre Ayton,Alley Oop Dunk Shot,23,46,41.153465,4.846534729003906,1.7892810987389607,0.2107189012610394
Deandre Ayton,Alley Oop Layup shot,15,28,20.96354,7.036460876464844,1.3975692749023438,0.4690973917643229
Deandre Ayton,Cutting Dunk Shot,11,16,19.3458,-3.3458003997802734,1.7587091272527522,-0.3041636727072976
Deandre Ayton,Cutting Layup Shot,10,14,12.729511,1.2704887390136719,1.2729511260986328,0.12704887390136718
Deandre Ayton,Driving Bank Hook Shot,2,2,2.221643,-0.22164297103881836,1.1108214855194092,-0.11082148551940918
Deandre Ayton,Driving Dunk Shot,4,8,6.9093018,1.0906982421875,1.727325439453125,0.272674560546875
Deandre Ayton,Driving Finger Roll Layup Shot,1,2,1.6712891,0.3287109136581421,1.671289086341858,0.3287109136581421
Deandre Ayton,Driving Floating Bank Jump Shot,6,2,6.097266,-4.09726619720459,1.0162110328674316,-0.6828776995340983
Deandre Ayton,Driving Floating Jump Shot,9,10,8.466688,1.5333118438720703,0.9407431284586588,0.17036798265245226
Deandre Ayton,Driving Hook Shot,6,6,5.9495034,0.050496578216552734,0.9915839036305746,0.008416096369425455
Deandre Ayton,Driving Layup Shot,7,4,7.8700366,-3.8700366020202637,1.124290943145752,-0.5528623717171806
Deandre Ayton,Dunk Shot,5,8,7.989276,0.010724067687988281,1.5978551864624024,0.0021448135375976562
Deandre Ayton,Fadeaway Jump Shot,4,2,3.3851318,-1.3851318359375,0.846282958984375,-0.346282958984375
Deandre Ayton,Finger Roll Layup Shot,1,2,1.5213188,0.47868120670318604,1.521318793296814,0.47868120670318604
Deandre Ayton,Floating Jump shot,15,8,14.330997,-6.330997467041016,0.9553998311360677,-0.42206649780273436
Deandre Ayton,Hook Shot,20,26,19.416283,6.583717346191406,0.9708141326904297,0.32918586730957033
Deandre Ayton,Jump Bank Shot,2,0,1.8814858,-1.8814858198165894,0.9407429099082947,-0.9407429099082947
Deandre Ayton,Jump Shot,146,126,139.52937,-13.529373168945312,0.955680638143461,-0.09266693951332405
Deandre Ayton,Layup Shot,9,10,10.725344,-0.7253437042236328,1.191704856024848,-0.08059374491373698
Deandre Ayton,Pullup Jump shot,12,12,10.885951,1.114048957824707,0.907162586847941,0.09283741315205891
Deandre Ayton,Putback Dunk Shot,5,8,8.590581,-0.590580940246582,1.7181161880493163,-0.11811618804931641
Deandre Ayton,Putback Layup Shot,18,26,22.721422,3.2785778045654297,1.2623012330796983,0.1821432113647461
Deandre Ayton,Running Alley Oop Dunk Shot,3,6,5.7174983,0.2825016975402832,1.9058327674865723,0.09416723251342773
Deandre Ayton,Running Alley Oop Layup Shot,2,2,3.0490398,-1.0490398406982422,1.524519920349121,-0.5245199203491211
Deandre Ayton,Running Dunk Shot,3,6,5.7617035,0.2382965087890625,1.9205678304036458,0.07943216959635417
Deandre Ayton,Running Finger Roll Layup Shot,1,2,1.0006323,0.9993677139282227,1.0006322860717773,0.9993677139282227
Deandre Ayton,Running Jump Shot,2,4,1.8295535,2.170446515083313,0.9147767424583435,1.0852232575416565
Deandre Ayton,Running Layup Shot,1,2,1.1290716,0.8709284067153931,1.129071593284607,0.8709284067153931
Deandre Ayton,Running Pull-Up Jump Shot,1,0,1.0781555,-1.078155517578125,1.078155517578125,-1.078155517578125
Deandre Ayton,Step Back Jump shot,2,4,1.8231702,2.1768298149108887,0.9115850925445557,1.0884149074554443
Deandre Ayton,Tip Dunk Shot,9,18,14.98558,3.0144195556640625,1.6650644938151042,0.3349355061848958
Deandre Ayton,Tip Layup Shot,23,26,22.060896,3.9391040802001953,0.9591693878173828,0.17126539479131284
